Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:03:17.299,61,8.43871390543427e-08,6.426125853664644e-09,-3.1422825230720264e-08,2.957880518295042e-08,-6.871297841826163e-08,0.009705602191388607,0.3640126883983612,-9.441748005656336e-08,-5.491077814667733e-08,-2.62632959824316e-09,-4.142988530020375e-08,7.571652815840935e-08,0.009706583805382252,0.36430880427360535,0.013970284722745419,-0.0006094881100580096,0.017735224217176437,0.02812935598194599,0.002477227943018079,0.07040493935346603,0.015150866471230984,0.008975534699857235,-0.0004118447832297534,0.10584892332553864,0.09903622418642044,-0.00021889865456614643,0.0002741494681686163,0.010321175679564476,0.008638070896267891,0.0295058935880661,0.027484601363539696,0.001383806113153696,0.003937766421586275,0.0021678346674889326,0.003785223001614213,-0.001223759027197957,-0.00025638742954470217,0.10349681228399277,0.09866612404584885,0.05680049955844879,0.054930176585912704,-0.0002849024604074657,-5.35981344000902e-05,0.2756959795951843,0.18903905153274536,0.18936149775981903,-7.520049985032529e-05,0.05073720961809158,0.05689426511526108,0.0057461499236524105,0.011019318364560604,2.376036700724171e-09,-1.2535601889851478e-08,8.72649223992994e-08,-1.6186385565220007e-08,9.819865454119281e-08,3.801192960395383e-08,-4.012137821973738e-08,1.1336058491906442e-07,-3.729015674025504e-08,1.1570751468070739e-07
00:00:03:18.316,61,8.145347152321847e-08,1.3951211741414227e-08,-3.583729224487797e-08,2.666376452964414e-08,-6.50901341714416e-08,0.0097726471722126,0.36410126090049744,-9.023584368605952e-08,-4.8317016165810855e-08,7.040798610802312e-09,-4.2747707595935935e-08,8.117407901409024e-08,0.009776195511221886,0.3643989562988281,0.012273102067410946,-0.0005795091274194419,0.015007449313998222,0.017858201637864113,0.004030613228678703,0.04807356745004654,0.025768768042325974,0.00921586249023676,-0.00042166688945144415,0.10936369746923447,0.10222894698381424,-0.00014533341163769364,0.00047944605466909707,0.00950113870203495,0.00798610970377922,0.019965030252933502,0.017626462504267693,0.002969113877043128,0.0040387967601418495,0.006330467294901609,0.00574126560240984,-0.0011475146748125553,-0.00020558193500619382,0.07370957732200623,0.06854982674121857,0.04503183811903,0.042767997831106186,-0.0004741690936498344,-0.0002291850687470287,0.2694242000579834,0.18501272797584534,0.18535809218883514,0.0001787868095561862,0.051680002361536026,0.057991690933704376,0.009656951762735844,0.01463661901652813,1.8812715829596982e-09,-1.8365680531928774e-08,9.594484851049856e-08,-2.3301691243204914e-08,9.275972701061619e-08,3.850087537671243e-08,-3.2726674703553726e-08,1.1538620725559667e-07,-2.9634684040047432e-08,1.0360032121070617e-07
00:00:03:20.333,61,1.017656146018453e-07,1.5366822481155396e-08,-4.3278561179249664e-08,3.394670855527693e-08,-8.163974030139798e-08,0.009988367557525635,0.3658505380153656,-1.1309050051977465e-07,-6.20260820483054e-08,5.811452652437765e-09,-5.26104138032224e-08,9.907409292964076e-08,0.009995249100029469,0.3661491274833679,0.011786567978560925,-0.0005833114846609533,0.013287165202200413,0.01269114576280117,0.004295986145734787,0.04566887021064758,0.04302032291889191,0.009043407626450062,-0.00033575587440282106,0.10426896810531616,0.09787910431623459,-0.00015546396025456488,0.0006287349970079958,0.008644990622997284,0.007244317326694727,0.013991701416671276,0.011429931037127972,0.0035094383638352156,0.004028717987239361,0.012088104151189327,0.009945545345544815,-0.0008022610563784838,0.00019201338000129908,0.060752131044864655,0.05552348122000694,0.042378198355436325,0.04009494185447693,-0.0007203395944088697,-0.0004672532668337226,0.2675987780094147,0.18284156918525696,0.18319332599639893,0.00043228224967606366,0.05315622314810753,0.05970726162195206,0.014222397468984127,0.019810836762189865,2.4773181284132306e-09,-2.115964825577521e-08,1.1609867556217068e-07,-2.6784837459103983e-08,1.1648982933820662e-07,4.7539359115944535e-08,-4.2598696126106006e-08,1.424923539161682e-07,-3.881752519419024e-08,1.319125289001022e-07
00:00:03:21.350,61,1.1464580751407993e-07,2.1085142520860245e-08,-5.1483510787875275e-08,3.738328757663112e-08,-9.13068660679528e-08,0.0093908766284585,0.35943618416786194,-1.270789624641111e-07,-6.744637914835039e-08,1.1343509243033623e-08,-6.061512891619714e-08,1.1570751468070739e-07,0.009402777999639511,0.3597165644168854,0.010971674695611,-0.0006171478307805955,0.012262835167348385,0.010657548904418945,0.0033712335862219334,0.061605893075466156,0.055817004293203354,0.008683278225362301,-0.00030475278617814183,0.0968858152627945,0.09212217479944229,-8.188717038137838e-05,0.000842536217533052,0.007285730913281441,0.0060039390809834,0.011646105907857418,0.008722163736820221,0.0025543279480189085,0.004016989842057228,0.01590561494231224,0.01508523803204298,-0.00032787767122499645,0.0007427079253830016,0.06687432527542114,0.061472002416849136,0.0504654161632061,0.04860704764723778,-0.0006790536572225392,-0.0004236888780724257,0.2649676203727722,0.1789165735244751,0.17924892902374268,0.0005927230231463909,0.05264357477426529,0.05973716825246811,0.015949614346027374,0.02290414087474346,2.608867344378041e-09,-2.68779700718369e-08,1.360848500553402e-07,-3.3825635625817085e-08,1.300312533203396e-07,5.442183592663241e-08,-4.5299529460862686e-08,1.6345641995485494e-07,-4.073605097687505e-08,1.4450401408794278e-07
00:00:03:22.366,61,1.1654570641894679e-07,2.4382025287650322e-08,-5.4519624370641395e-08,3.731809528062513e-08,-9.234994990947598e-08,0.008686428889632225,0.3492942750453949,-1.289322995035036e-07,-6.681307951339477e-08,1.527368986842248e-08,-6.26640428436076e-08,1.204758888206925e-07,0.008704888634383678,0.34955817461013794,0.010112855583429337,-0.0006129007088020444,0.012480664066970348,0.01373614277690649,0.002435101196169853,0.09240194410085678,0.0559910386800766,0.008940075524151325,-0.000343110179528594,0.08779025077819824,0.08349435776472092,-0.00014495968935079873,0.0008421671227551997,0.0058072651736438274,0.004530683159828186,0.01175773423165083,0.00923770759254694,0.0014946466544643044,0.0037622349336743355,0.010483010672032833,0.01299735065549612,-0.0003120456822216511,0.0007241845014505088,0.09560652077198029,0.08995147794485092,0.06255892664194107,0.06075725704431534,-0.0007405495853163302,-0.0004942345549352467,0.26132574677467346,0.17481335997581482,0.1751391440629959,0.0005090314662083983,0.05008378624916077,0.05656176432967186,0.012995886616408825,0.02009045146405697,2.5006010595518546e-09,-2.978369550987736e-08,1.4275312310019217e-07,-3.721564922898324e-08,1.3146549804332608e-07,5.597946994839731e-08,-4.366040329273346e-08,1.6837380201195629e-07,-3.900379041965607e-08,1.4416873739264702e-07
00:00:03:22.383,61,1.2060627341270447e-07,1.9520520311289147e-08,-5.202367958645482e-08,4.001893216809549e-08,-9.656884003561572e-08,0.008093549869954586,0.34209364652633667,-1.339614357220853e-07,-7.251277622799535e-08,8.307397436624342e-09,-6.27525125196371e-08,1.186318669965658e-07,0.008125551044940948,0.34233176708221436,0.010239798575639725,-0.0005077497917227447,0.012805345468223095,0.022746644914150238,0.0027657875325530767,0.13245713710784912,0.05403081327676773,0.008752427995204926,-0.000482729374198243,0.07780804485082626,0.07495559006929398,-5.4035783250583336e-05,0.0008968144538812339,0.005259898491203785,0.00401432765647769,0.013660555705428123,0.011707179248332977,3.5793633287539706e-05,0.003804748645052314,0.004690773785114288,0.010217827744781971,1.8092170648742467e-05,0.0010877359891310334,0.14435456693172455,0.13878436386585236,0.07594826817512512,0.07485655695199966,-0.000989094958640635,-0.0007401728653348982,0.26279112696647644,0.1742122322320938,0.17451810836791992,0.0005564295570366085,0.04862618446350098,0.054777514189481735,0.008536001667380333,0.01593966782093048,2.8789508554893928e-09,-2.5741755393937638e-08,1.391395869632106e-07,-3.2689420947917824e-08,1.3718381808303093e-07,5.652196577443647e-08,-4.969537314991612e-08,1.6974284733350942e-07,-4.490837568482675e-08,1.5504657824294554e-07
00:00:03:23.399,61,1.0874122580162293e-07,1.3336538984276558e-08,-4.379078788474544e-08,3.708526463697126e-08,-8.782372162841057e-08,0.007894457317888737,0.33892932534217834,-1.2136064242440625e-07,-6.828457088658979e-08,2.2351742678949904e-09,-5.516689327578206e-08,1.0272488282225822e-07,0.007932097651064396,0.339153528213501,0.010080124251544476,-0.00042304836097173393,0.015765514224767685,0.041766099631786346,0.0019359964644536376,0.16863243281841278,0.04420889541506767,0.00893442239612341,-0.0005329010891728103,0.06268005818128586,0.06038094684481621,-0.000141797965625301,0.0008978816913440824,0.0050550829619169235,0.0037685709539800882,0.019316403195261955,0.018791604787111282,3.813534931396134e-05,0.003937144298106432,0.0009304141858592629,0.007090970873832703,0.00027903568116016686,0.00129652617033571,0.18660159409046173,0.1810106337070465,0.09035874158143997,0.08953258395195007,-0.0008212298271246254,-0.0006023624446243048,0.26630303263664246,0.1733788698911667,0.17369605600833893,0.0006392561481334269,0.04725700244307518,0.05229149013757706,0.004175286740064621,0.011442534625530243,2.80560930043805e-09,-1.9483268332010084e-08,1.1883675909984959e-07,-2.533197474008375e-08,1.2487173250974593e-07,4.9977096239217644e-08,-4.803762010396895e-08,1.4970079575959971e-07,-4.41260645800412e-08,1.4487653743344708e-07
00:00:03:24.416,61,9.289942681789398e-08,3.090128330995867e-08,-5.176291040243086e-08,2.706423352094589e-08,-7.143243863083626e-08,0.008145177736878395,0.3382319509983063,-1.0169111419600085e-07,-4.5932829095818306e-08,2.6710331724189018e-08,-5.402136693533066e-08,1.0782852655211173e-07,0.008184874430298805,0.3384537100791931,0.010617979802191257,-0.00025015324354171753,0.018686283379793167,0.06538210064172745,0.00029061437817290425,0.18661527335643768,0.023800380527973175,0.009339839220046997,-0.0006472746026702225,0.04566369205713272,0.04346350580453873,-0.00012736856297124177,0.0010308882920071483,0.005289667285978794,0.0038487748242914677,0.029656285420060158,0.030469678342342377,0.0003323900746181607,0.0038056718185544014,-0.0005998731940053403,0.004137709271162748,0.0002688475651666522,0.0011294311843812466,0.23998643457889557,0.23441451787948608,0.10495321452617645,0.10434243828058243,-0.0005377188208512962,-0.00041101931128650904,0.2716902792453766,0.1726548969745636,0.1729656457901001,0.0006728738080710173,0.04604322463274002,0.049883466213941574,0.001030001207254827,0.00736092496663332,1.4167744755155809e-09,-3.2540409478087895e-08,1.3124197550951067e-07,-4.073605097687505e-08,1.0162592189999486e-07,4.744157067193555e-08,-2.576038227175559e-08,1.4318153773729136e-07,-2.1718442155815865e-08,1.0315329035393006e-07
00:00:03:25.433,61,6.19515745370336e-08,3.088265643214072e-08,-4.185363522424268e-08,1.5702099176451156e-08,-4.5979394514006344e-08,0.008178651332855225,0.3406754434108734,-6.67572024326546e-08,-2.4549663635298202e-08,3.036111451137913e-08,-3.9502047854966804e-08,8.203089407743391e-08,0.008229825645685196,0.3408927023410797,0.011886418797075748,-0.0001390854304190725,0.01992059499025345,0.08923201262950897,0.0001679235720075667,0.19130009412765503,0.011278515681624413,0.00945880264043808,-0.0005784273962490261,0.04190554469823837,0.04050423577427864,-0.0001373183768009767,0.0008499076939187944,0.005534184165298939,0.0038741452153772116,0.03818698227405548,0.038630250841379166,-1.7265081623918377e-05,0.0039157927967607975,-0.0007574614719487727,0.003626194316893816,0.0002846362767741084,0.0010852591367438436,0.2797057032585144,0.2744938135147095,0.1114719957113266,0.11154105514287949,-0.00018461942090652883,-9.009242057800293e-05,0.27277636528015137,0.17742709815502167,0.1777174025774002,0.0005078707472421229,0.043385520577430725,0.04715634509921074,3.0710099963471293e-05,0.005866867955774069,4.3190084841882026e-10,-2.989545322407139e-08,1.028552674142702e-07,-3.7159772148243064e-08,6.567686483549551e-08,3.417022398366498e-08,-9.70438129854756e-09,1.0341405953795402e-07,-6.556510889765832e-09,5.8636068445139244e-08
00:00:03:26.449,61,8.072704105188677e-08,1.1604279315235999e-08,-3.3807008747999134e-08,2.712942581695188e-08,-6.482936498741765e-08,0.00703330198302865,0.34566038846969604,-8.964911302200562e-08,-4.9397350210256263e-08,4.060566549668465e-09,-4.145316623294093e-08,7.800758083931214e-08,0.007079699542373419,0.345887690782547,0.014849773608148098,-8.239597264037002e-06,0.021861551329493523,0.11314565688371658,0.00029312490369193256,0.18476106226444244,0.003128195181488991,0.00937639269977808,-0.00046258801012299955,0.04953067749738693,0.04813702031970024,0.00023971006157808006,0.0007466170354746282,0.0070084864273667336,0.00519605865702033,0.050002846866846085,0.05077419802546501,-9.410858183400705e-05,0.0038304943591356277,-0.0005158212734386325,0.0023768048267811537,8.508645260008052e-05,0.0007928280392661691,0.3178515136241913,0.3128001391887665,0.11239717155694962,0.11260160803794861,-0.0004641878476832062,-0.00040011166129261255,0.27163881063461304,0.1847892701625824,0.18504957854747772,0.00029367118258960545,0.04253605008125305,0.046234797686338425,2.1013467630837113e-05,0.005300539545714855,1.996522724923011e-09,-1.5962868360475113e-08,9.154901192687248e-08,-2.0805746459018337e-08,9.281561119678372e-08,3.7739518177204445e-08,-3.4272670035306874e-08,1.1268071631320709e-07,-3.10875485354245e-08,1.0564923513811664e-07
00:00:03:28.466,61,9.316019600191794e-08,1.8570572635212557e-08,-4.293396926868809e-08,2.9988587613161144e-08,-7.401220614156045e-08,0.007202948443591595,0.3505021035671234,-1.0305084430228817e-07,-5.364417887676609e-08,1.1101365160470777e-08,-4.97885039862922e-08,9.549781765372245e-08,0.007254397962242365,0.35073134303092957,0.019242046400904655,4.635892764781602e-05,0.023040790110826492,0.12908971309661865,0.00039592920802533627,0.16757769882678986,0.0005846989224664867,0.009538780897855759,-0.0003963462950196117,0.06198539584875107,0.05979929864406586,4.901021748082712e-05,0.00032603053841739893,0.009157606400549412,0.007102546747773886,0.05827336758375168,0.05816678702831268,-0.00018419027037452906,0.004010782111436129,-0.00039641617331653833,0.0014477125369012356,-0.0002092929935315624,0.00045052848872728646,0.3448532223701477,0.3399134874343872,0.11062793433666229,0.11084659397602081,-0.0003541111946105957,-0.0002931714116130024,0.27690741419792175,0.18963077664375305,0.18988215923309326,0.0002849894517567009,0.04149353876709938,0.04510720074176788,-0.0010191871551796794,0.0036955391988158226,2.0477455286993518e-09,-2.2817403078079224e-08,1.1347233908054477e-07,-2.896413242581275e-08,1.0561198138248074e-07,4.4773333485181865e-08,-3.5557896183036064e-08,1.3412908117516054e-07,-3.17767252511203e-08,1.1608004513163905e-07
00:00:03:29.483,61,8.64639844166959e-08,2.0433217784443514e-08,-4.202127357189056e-08,2.7120114154399744e-08,-6.809830921383764e-08,0.007880082353949547,0.35100188851356506,-9.525567179480277e-08,-4.8000366348333046e-08,1.415610295651959e-08,-4.7241336176284676e-08,9.166076608835283e-08,0.007941031828522682,0.3512326776981354,0.022397629916667938,0.0001576110371388495,0.023544572293758392,0.13782963156700134,0.00042205333011224866,0.1543291211128235,-7.480382919311523e-05,0.00978185422718525,-0.000538861146196723,0.07357189804315567,0.07096340507268906,0.00023820556816644967,0.0004967246204614639,0.011947481893002987,0.009654553607106209,0.06489425897598267,0.06353330612182617,2.130568100255914e-05,0.004436061251908541,-0.00035281330929137766,0.0009633164736442268,-0.0005616810522042215,9.993076673708856e-05,0.35879576206207275,0.3538476526737213,0.10576692223548889,0.10569431632757187,-0.0002829909208230674,-0.0002945160958915949,0.283283531665802,0.19535188376903534,0.19557814300060272,0.0003030178777407855,0.04147614538669586,0.045131854712963104,-0.0014441098319366574,0.0026898542419075966,1.7462298274040222e-09,-2.373009877487675e-08,1.1004507882717007e-07,-2.9876829898967117e-08,9.735114758768759e-08,4.227040406590277e-08,-3.086402955432277e-08,1.2684613182045723e-07,-2.706423352094589e-08,1.0423362084566179e-07
00:00:03:29.500,61,5.925074120227691e-08,2.89455055479948e-08,-3.9730220890987766e-08,1.502223234695066e-08,-4.4098122486957436e-08,0.008640157990157604,0.3428657650947571,-6.361864279824658e-08,-2.3469329590852794e-08,2.8405338525772095e-08,-3.766268363847303e-08,7.813796543132412e-08,0.008712420240044594,0.3431006968021393,0.024868430569767952,0.0002033974596997723,0.023895518854260445,0.14066745340824127,0.0004986095591448247,0.13795234262943268,-0.0001827737723942846,0.009856585413217545,-0.0007547901477664709,0.08266397565603256,0.07917799800634384,0.00033736974000930786,0.0004739350115414709,0.014987184666097164,0.01256310474127531,0.06925956904888153,0.06735113263130188,-5.644559860229492e-05,0.005217107478529215,-0.0002603825996629894,0.0003909094666596502,-0.0006434540264308453,4.161521758305753e-07,0.3612469732761383,0.3565988838672638,0.09742526710033417,0.09691115468740463,-0.00033053100924007595,-0.00038918136851862073,0.2905217111110687,0.20048420131206512,0.20069195330142975,0.0002646600769367069,0.04000665619969368,0.04344906657934189,-0.0013903736835345626,0.0017704314086586237,4.330650005268666e-10,-2.8386711647954144e-08,9.803101619354493e-08,-3.481283883388642e-08,6.303191213419268e-08,3.259163250390884e-08,-9.834766778737958e-09,9.841285475431505e-08,-6.780028538599936e-09,5.599111219112274e-08
00:00:03:30.516,61,1.7546117447864162e-08,2.5536865067010694e-08,-2.4037435153445585e-08,5.681067838381182e-10,-1.0235234881861288e-08,0.009947194717824459,0.33201026916503906,-1.704320240492052e-08,3.5576521728586386e-09,2.9485672570217503e-08,-1.7052515843829497e-08,4.0326266770307484e-08,0.010020705871284008,0.3322521150112152,0.02776486799120903,0.00011141948198201135,0.023674802854657173,0.14456607401371002,0.0007791077950969338,0.12452888488769531,-0.0002126592444255948,0.009837649762630463,-0.0008716482552699745,0.08629312366247177,0.08206329494714737,0.00026482075918465853,0.0003319227835163474,0.01777627319097519,0.015313336625695229,0.07401097565889359,0.0714166909456253,-0.00013020932965446264,0.0060242642648518085,-0.0001757325226208195,0.00015323788102250546,-0.0005459470557980239,7.766880298731849e-05,0.36124515533447266,0.3566395044326782,0.08974453061819077,0.08871562778949738,-0.0007046276587061584,-0.0007557118078693748,0.29620984196662903,0.2064010202884674,0.206599622964859,3.170557465637103e-05,0.03919311612844467,0.04201408475637436,-0.0010368138318881392,0.0008109074551612139,-7.171183646903501e-10,-2.177432101291288e-08,5.4687262718289276e-08,-2.6710331724189018e-08,1.5050172663677586e-08,1.3853423297405243e-08,9.667128431090077e-09,4.2221508067541436e-08,1.1269003508118658e-08,-6.705522803684971e-10
00:00:03:31.533,61,2.961605716222948e-08,9.853392768377489e-09,-1.62888316168619e-08,8.698552989017116e-09,-2.2817403078079224e-08,0.01030963659286499,0.32924747467041016,-3.204680965041007e-08,-1.4714896856560244e-08,8.307397436624342e-09,-1.712702157874446e-08,3.4123658565476944e-08,0.010381655767560005,0.32949844002723694,0.03023238107562065,2.3114085706765763e-05,0.02488277480006218,0.15763887763023376,0.001020001363940537,0.11839368939399719,-0.00044996917131356895,0.009077148512005806,-0.0008294709259644151,0.0931069627404213,0.08763889223337173,6.60875448375009e-05,0.00022202044783625752,0.020473085343837738,0.018113164231181145,0.07692108303308487,0.07464393973350525,-0.0001392349658999592,0.0057414197362959385,-0.00048274800064973533,-6.780475086998194e-05,-0.0002347901463508606,0.0002977798576466739,0.37698042392730713,0.37286239862442017,0.08750051259994507,0.08646824210882187,-0.0007411483093164861,-0.0007853221613913774,0.29815220832824707,0.21437789499759674,0.2145608514547348,-8.82626700331457e-05,0.03948301449418068,0.04180954024195671,-0.0010542053496465087,0.00041641591815277934,4.6100467887555396e-10,-1.0244548320770264e-08,4.222616567517434e-08,-1.2908130564426301e-08,3.330409370505549e-08,1.5317928259150904e-08,-8.679926111199165e-09,4.56534330339764e-08,-6.891787140972383e-09,3.34158549719632e-08
00:00:03:32.549,61,2.2202730320941555e-08,1.5646218765041908e-09,-8.111819660427955e-09,7.739290985853131e-09,-1.7965213316983863e-08,0.01179861556738615,0.3215681314468384,-2.4465844461474262e-08,-1.4416873028721966e-08,-8.754432179181038e-10,-1.0691582730260052e-08,1.9613652924022063e-08,0.011875352822244167,0.3218247592449188,0.034473806619644165,1.1226497917959932e-05,0.025214221328496933,0.16886882483959198,0.000700433854945004,0.1103561595082283,-0.0009990626713261008,0.00954318605363369,-0.0007704517338424921,0.10277575254440308,0.09599621593952179,-0.0005803245585411787,-0.0003999766777269542,0.02290594018995762,0.020509591326117516,0.08157280087471008,0.07829476147890091,-5.2560269978130236e-05,0.0057738907635211945,-0.00038982927799224854,-0.00015038698620628566,-7.1214140007214155e-06,0.0004914251039735973,0.40417948365211487,0.40024271607398987,0.09385097771883011,0.09271970391273499,-0.00023112297640182078,-0.00032075762283056974,0.3058359920978546,0.22014683485031128,0.22033452987670898,-5.0819067837437615e-05,0.04326396435499191,0.04502284526824951,-0.00023408413107972592,0.0011506808223202825,6.263144447515856e-10,-3.0174851506359346e-09,2.3599714182864773e-08,-4.377215923057065e-09,2.6822089438383045e-08,1.0218936807859791e-08,-1.0635703873163038e-08,2.9900110831704296e-08,-9.797513911280475e-09,3.077089871794669e-08
00:00:03:33.566,61,-2.8824433950802586e-09,-2.849847025032659e-09,3.0919908855508993e-09,-4.097819306103645e-10,1.9650905347390335e-09,0.011296422220766544,0.31067800521850586,3.2689422280185454e-09,3.1664967869993177e-10,-3.2410025774254336e-09,2.5052577790063424e-09,-5.699694050065318e-09,0.011388221755623817,0.3109389543533325,0.0384942889213562,8.80123334354721e-05,0.025764739140868187,0.18159176409244537,0.0010462832869961858,0.10201730579137802,-0.0007182186818681657,0.009768176823854446,-0.0006496220594272017,0.11668621003627777,0.1097194254398346,-0.0008868688601069152,-0.0005511417984962463,0.026223622262477875,0.02379736118018627,0.0869758129119873,0.08238708227872849,-2.6921034077531658e-05,0.005646850913763046,-0.0005259471945464611,-0.0005452685290947556,-4.194475695840083e-05,0.0004093846946489066,0.4294983148574829,0.4262406527996063,0.0963769257068634,0.09563896059989929,2.256631887576077e-05,-0.00012630224227905273,0.3154561221599579,0.22647850215435028,0.2266809046268463,-0.0002479540416970849,0.045319825410842896,0.04711334407329559,1.763284126354847e-05,0.001037047477439046,5.820766091346741e-11,2.719461988931471e-09,-5.941838132628163e-09,2.8870998924901414e-09,-1.536682225911079e-09,-1.727603393675281e-09,-6.891787140972383e-10,-5.797482938163512e-09,-5.9604643443123e-10,-8.940696516468449e-10
00:00:03:35.583,61,1.6344711140092727e-09,-3.4458935260772705e-08,2.45124098796623e-08,8.689239550108141e-09,-7.040798610802312e-09,0.011544964276254177,0.302697092294693,-4.731118607992357e-09,-2.2314488035135582e-08,-4.302710365777784e-08,1.1534430299775522e-08,-3.413297378074276e-08,0.0116353128105402,0.30298054218292236,0.04495720565319061,-0.00011007934517692775,0.025695785880088806,0.20290441811084747,0.0038325136993080378,0.0906185731291771,-0.0013682979624718428,0.010105281136929989,-0.0006383609143085778,0.1308671534061432,0.12307412922382355,-0.0006905287737026811,-0.00010545313125476241,0.03032287210226059,0.028084855526685715,0.09726188331842422,0.09234834462404251,0.000886914727743715,0.0063347769901156425,-0.0005628493381664157,-0.0008489268948324025,-0.00015403435099869967,0.00018338092195335776,0.4682845175266266,0.46516504883766174,0.09967511892318726,0.09924717247486115,-0.00014022589311935008,-0.0002749323903117329,0.323588103055954,0.23459558188915253,0.23480620980262756,-0.0003349279868416488,0.048254333436489105,0.04964747279882431,0.0006366628222167492,0.0015821462729945779,1.7904676630209337e-09,2.7604400543168595e-08,-4.842877388000488e-08,3.278255533700758e-08,1.225620493983115e-08,-7.055932726984793e-09,-2.68779700718369e-08,-2.3874454413430612e-08,-2.7939677238464355e-08,3.799796033376879e-08
00:00:03:36.600,61,2.556480538373762e-08,-1.383945313904178e-08,2.0582229254273443e-09,1.2768432533505347e-08,-2.346001615194382e-08,0.011476901359856129,0.312989205121994,-2.9942022194973106e-08,-2.6840716316200997e-08,-2.0619481233552506e-08,-6.868503987789154e-09,6.388872986207161e-09,0.011570855043828487,0.3133067786693573,0.05656667798757553,-5.7425200793659315e-05,0.02650366723537445,0.24171318113803864,0.007378718350082636,0.0811474546790123,-0.0009764641290530562,0.010501560755074024,-0.0004552478203549981,0.14566150307655334,0.1383335143327713,0.0002530544879846275,0.000556302082259208,0.037443608045578,0.03490281105041504,0.11603884398937225,0.10947242379188538,0.00268220785073936,0.008104872889816761,-0.0002351811563130468,-0.0012003497686237097,0.000370198831660673,0.0008503278368152678,0.513110339641571,0.5101115703582764,0.10143056511878967,0.10220970213413239,-0.0005941915442235768,-0.0007582312682643533,0.3322083353996277,0.24587850272655487,0.24609363079071045,-0.00022671531769447029,0.050806015729904175,0.05254309996962547,7.679223926970735e-05,0.0014452118193730712,1.5285331889103304e-09,9.22009313342187e-09,3.501772871672415e-09,1.0523945270790591e-08,3.52226194877403e-08,8.085043745609255e-09,-2.434477153201442e-08,2.2514722530786457e-08,-2.3916364000342583e-08,5.1967798953000965e-08
00:00:03:37.616,61,4.579312928854051e-08,8.009374274919878e-10,-1.4966353489853645e-08,1.677311978198759e-08,-3.763474509810294e-08,0.011130910366773605,0.3338651955127716,-5.1166860970397465e-08,-3.172084817038012e-08,-4.731118607992357e-09,-2.1420419216156006e-08,3.811903326322863e-08,0.011243327520787716,0.33421942591667175,0.07127887010574341,-6.825238233432174e-05,0.028149403631687164,0.29298293590545654,0.004342688713222742,0.07645046710968018,-0.0005665519856847823,0.010304811410605907,-0.0003474740369711071,0.15544338524341583,0.1501617580652237,-0.0002814364561345428,-1.9782780782406917e-06,0.04653991758823395,0.0435650460422039,0.1381203979253769,0.13103444874286652,0.002485509030520916,0.00924464501440525,3.419846325414255e-05,-0.0010195780778303742,0.0005793829332105815,0.001198869664222002,0.5609275102615356,0.5577897429466248,0.10089254379272461,0.10332775115966797,-0.00047530769370496273,-0.0005955462111160159,0.3393368422985077,0.25775229930877686,0.25793954730033875,-0.0002619488805066794,0.050948869436979294,0.05350584164261818,0.00015821546548977494,0.0021444971207529306,1.4528631631094413e-09,-4.488974969518722e-09,4.3846668518199294e-08,-6.258487506016763e-09,5.531124713797908e-08,2.0381994758622568e-08,-2.3916364000342583e-08,6.003770636198169e-08,-2.2090970830390688e-08,6.575137234676731e-08
